id,sku,name,category_id,brand,price,tax_percent,status,visibility,product_type,created_at
960,G2IL-00060-015,Burberry Kid's 39 Silk Gym Bag,10,Burberry,44.75,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
961,G2IL-00061,Levi’s Men's 43 Lycra Summer Bag,9,Levi’s,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
962,G2IL-00061-001,Levi’s Men's 43 Lycra Summer Bag,10,Levi’s,291.27,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
963,G2IL-00061-002,Levi’s Men's 43 Lycra Beachwear Bag,1,Levi’s,179.61,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
964,G2IL-00061-003,Levi’s Men's 43 Lycra Sari-style Bag,3,Levi’s,277.32,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
965,G2IL-00061-004,Levi’s Men's 43 Lycra Sustainable Bag,10,Levi’s,463.49,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
966,G2IL-00061-005,Levi’s Men's 43 Lycra Gym Bag,7,Levi’s,453.25,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
967,G2IL-00061-006,Levi’s Men's 27 Lycra Summer Bag,8,Levi’s,237.48,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
968,G2IL-00061-007,Levi’s Men's 27 Lycra Beachwear Bag,8,Levi’s,223.04,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
969,G2IL-00061-008,Levi’s Men's 27 Lycra Sari-style Bag,8,Levi’s,103.96,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
970,G2IL-00061-009,Levi’s Men's 27 Lycra Sustainable Bag,3,Levi’s,372.05,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
971,G2IL-00061-010,Levi’s Men's 27 Lycra Gym Bag,5,Levi’s,112.7,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
972,G2IL-00061-011,Levi’s Men's 30 Lycra Summer Bag,1,Levi’s,452.67,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
973,G2IL-00061-012,Levi’s Men's 30 Lycra Beachwear Bag,5,Levi’s,394.67,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
974,G2IL-00061-013,Levi’s Men's 30 Lycra Sari-style Bag,6,Levi’s,423.18,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
975,G2IL-00061-014,Levi’s Men's 30 Lycra Sustainable Bag,10,Levi’s,118.74,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
976,G2IL-00061-015,Levi’s Men's 30 Lycra Gym Bag,8,Levi’s,394.76,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
977,G2IL-00062,Versace  45 Crepe Lightweight Bag,10,Versace,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
978,G2IL-00062-001,Versace  45 Crepe Lightweight Bag,9,Versace,408.33,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
979,G2IL-00062-002,Versace  45 Crepe Youth Bag,8,Versace,221.04,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
980,G2IL-00062-003,Versace  45 Crepe Ethnic Bag,1,Versace,420.77,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
981,G2IL-00062-004,Versace  45 Crepe Pilates Bag,6,Versace,333.23,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
982,G2IL-00062-005,Versace  45 Crepe Cotton style Bag,7,Versace,143.35,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
983,G2IL-00062-006,Versace  44 Crepe Lightweight Bag,3,Versace,254.77,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
984,G2IL-00062-007,Versace  44 Crepe Youth Bag,10,Versace,321.32,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
985,G2IL-00062-008,Versace  44 Crepe Ethnic Bag,7,Versace,421.93,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
986,G2IL-00062-009,Versace  44 Crepe Pilates Bag,9,Versace,132.57,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
987,G2IL-00062-010,Versace  44 Crepe Cotton style Bag,8,Versace,316.33,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
988,G2IL-00062-011,Versace  46 Crepe Lightweight Bag,10,Versace,394.99,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
989,G2IL-00062-012,Versace  46 Crepe Youth Bag,4,Versace,222.07,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
990,G2IL-00062-013,Versace  46 Crepe Ethnic Bag,3,Versace,438.99,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
991,G2IL-00062-014,Versace  46 Crepe Pilates Bag,1,Versace,213.7,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
992,G2IL-00062-015,Versace  46 Crepe Cotton style Bag,9,Versace,227.84,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
993,G2IL-00063,Céline Women's 47 Chiffon Oversized Bag,6,Céline,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
994,G2IL-00063-001,Céline Women's 47 Chiffon Oversized Bag,4,Céline,310.27,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
995,G2IL-00063-002,Céline Women's 47 Chiffon Holiday Bag,10,Céline,317.42,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
996,G2IL-00063-003,Céline Women's 47 Chiffon Youth Bag,8,Céline,134.34,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
997,G2IL-00063-004,Céline Women's 47 Chiffon Resort Bag,1,Céline,468.84,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
998,G2IL-00063-005,Céline Women's 47 Chiffon Festival Bag,6,Céline,183.36,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
999,G2IL-00063-006,Céline Women's 40 Chiffon Oversized Bag,6,Céline,164.81,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1000,G2IL-00063-007,Céline Women's 40 Chiffon Holiday Bag,6,Céline,273.21,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1001,G2IL-00063-008,Céline Women's 40 Chiffon Youth Bag,3,Céline,17.2,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1002,G2IL-00063-009,Céline Women's 40 Chiffon Resort Bag,1,Céline,253.98,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1003,G2IL-00063-010,Céline Women's 40 Chiffon Festival Bag,10,Céline,353.12,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1004,G2IL-00063-011,Céline Women's 38 Chiffon Oversized Bag,5,Céline,227.93,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1005,G2IL-00063-012,Céline Women's 38 Chiffon Holiday Bag,2,Céline,241.61,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1006,G2IL-00063-013,Céline Women's 38 Chiffon Youth Bag,7,Céline,118.75,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1007,G2IL-00063-014,Céline Women's 38 Chiffon Resort Bag,1,Céline,93.81,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1008,G2IL-00063-015,Céline Women's 38 Chiffon Festival Bag,9,Céline,388.38,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1009,G2IL-00064,Céline Women's 30 Nylon Gala Bag,7,Céline,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
1010,G2IL-00064-001,Céline Women's 30 Nylon Gala Bag,3,Céline,375.87,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1011,G2IL-00064-002,Céline Women's 30 Nylon Professional Bag,5,Céline,385.16,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1012,G2IL-00064-003,Céline Women's 30 Nylon Modern Bag,7,Céline,432.22,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1013,G2IL-00064-004,Céline Women's 30 Nylon Party Bag,9,Céline,449.63,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1014,G2IL-00064-005,Céline Women's 30 Nylon Corporate Bag,7,Céline,334.21,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1015,G2IL-00064-006,Céline Women's 28 Nylon Gala Bag,5,Céline,147.52,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1016,G2IL-00064-007,Céline Women's 28 Nylon Professional Bag,8,Céline,233.31,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1017,G2IL-00064-008,Céline Women's 28 Nylon Modern Bag,2,Céline,355.66,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1018,G2IL-00064-009,Céline Women's 28 Nylon Party Bag,4,Céline,449.17,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1019,G2IL-00064-010,Céline Women's 28 Nylon Corporate Bag,4,Céline,124.12,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1020,G2IL-00064-011,Céline Women's 50 Nylon Gala Bag,7,Céline,324.57,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1021,G2IL-00064-012,Céline Women's 50 Nylon Professional Bag,1,Céline,375.56,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1022,G2IL-00064-013,Céline Women's 50 Nylon Modern Bag,3,Céline,314.11,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1023,G2IL-00064-014,Céline Women's 50 Nylon Party Bag,10,Céline,33.31,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1024,G2IL-00064-015,Céline Women's 50 Nylon Corporate Bag,4,Céline,262.39,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1025,G2IL-00065,Michael Kors Collection Men's 50 Organza Silk Tailored Casual Bag,3,Michael Kors Collection,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
1026,G2IL-00065-001,Michael Kors Collection Men's 50 Organza Silk Tailored Casual Bag,8,Michael Kors Collection,493.22,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1027,G2IL-00065-002,Michael Kors Collection Men's 50 Organza Silk Business Casual Bag,8,Michael Kors Collection,111.19,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1028,G2IL-00065-003,Michael Kors Collection Men's 50 Organza Silk Sleepwear Bag,2,Michael Kors Collection,472.54,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1029,G2IL-00065-004,Michael Kors Collection Men's 50 Organza Silk Capsule Wardrobe Bag,3,Michael Kors Collection,127.14,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1030,G2IL-00065-005,Michael Kors Collection Men's 50 Organza Silk Linen style Bag,2,Michael Kors Collection,394.07,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1031,G2IL-00065-006,Michael Kors Collection Men's 32 Organza Silk Tailored Casual Bag,1,Michael Kors Collection,219.07,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1032,G2IL-00065-007,Michael Kors Collection Men's 32 Organza Silk Business Casual Bag,1,Michael Kors Collection,412.64,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1033,G2IL-00065-008,Michael Kors Collection Men's 32 Organza Silk Sleepwear Bag,9,Michael Kors Collection,433.36,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1034,G2IL-00065-009,Michael Kors Collection Men's 32 Organza Silk Capsule Wardrobe Bag,4,Michael Kors Collection,316.02,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1035,G2IL-00065-010,Michael Kors Collection Men's 32 Organza Silk Linen style Bag,5,Michael Kors Collection,333.08,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1036,G2IL-00065-011,Michael Kors Collection Men's 47 Organza Silk Tailored Casual Bag,2,Michael Kors Collection,96.41,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1037,G2IL-00065-012,Michael Kors Collection Men's 47 Organza Silk Business Casual Bag,1,Michael Kors Collection,138.13,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1038,G2IL-00065-013,Michael Kors Collection Men's 47 Organza Silk Sleepwear Bag,7,Michael Kors Collection,30.39,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1039,G2IL-00065-014,Michael Kors Collection Men's 47 Organza Silk Capsule Wardrobe Bag,9,Michael Kors Collection,316.51,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1040,G2IL-00065-015,Michael Kors Collection Men's 47 Organza Silk Linen style Bag,6,Michael Kors Collection,83.63,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1041,G2IL-00066,Cartier Unisex 36 Polyamide Tailored Casual Bag,7,Cartier,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
1042,G2IL-00066-001,Cartier Unisex 36 Polyamide Tailored Casual Bag,9,Cartier,176.0,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1043,G2IL-00066-002,Cartier Unisex 36 Polyamide Beachwear Bag,2,Cartier,330.72,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1044,G2IL-00066-003,Cartier Unisex 36 Polyamide Grunge Bag,2,Cartier,124.7,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1045,G2IL-00066-004,Cartier Unisex 36 Polyamide Minimalist Bag,5,Cartier,50.74,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1046,G2IL-00066-005,Cartier Unisex 36 Polyamide Couture Bag,7,Cartier,175.93,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1047,G2IL-00066-006,Cartier Unisex 37 Polyamide Tailored Casual Bag,4,Cartier,374.17,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1048,G2IL-00066-007,Cartier Unisex 37 Polyamide Beachwear Bag,3,Cartier,247.39,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1049,G2IL-00066-008,Cartier Unisex 37 Polyamide Grunge Bag,1,Cartier,478.9,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1050,G2IL-00066-009,Cartier Unisex 37 Polyamide Minimalist Bag,3,Cartier,153.54,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1051,G2IL-00066-010,Cartier Unisex 37 Polyamide Couture Bag,3,Cartier,373.64,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1052,G2IL-00066-011,Cartier Unisex 58 Polyamide Tailored Casual Bag,3,Cartier,302.6,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1053,G2IL-00066-012,Cartier Unisex 58 Polyamide Beachwear Bag,2,Cartier,32.55,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1054,G2IL-00066-013,Cartier Unisex 58 Polyamide Grunge Bag,3,Cartier,253.29,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1055,G2IL-00066-014,Cartier Unisex 58 Polyamide Minimalist Bag,6,Cartier,165.47,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1056,G2IL-00066-015,Cartier Unisex 58 Polyamide Couture Bag,2,Cartier,86.27,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1057,G2IL-00067,Bottega Veneta  55 Cord Statement Outerwear Bag,8,Bottega Veneta,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
1058,G2IL-00067-001,Bottega Veneta  55 Cord Statement Outerwear Bag,10,Bottega Veneta,201.06,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1059,G2IL-00067-002,Bottega Veneta  55 Cord Punk Bag,4,Bottega Veneta,262.36,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1060,G2IL-00067-003,Bottega Veneta  55 Cord Party Bag,6,Bottega Veneta,484.02,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1061,G2IL-00067-004,Bottega Veneta  55 Cord Breathable Bag,6,Bottega Veneta,417.34,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1062,G2IL-00067-005,Bottega Veneta  55 Cord Tailored Casual Bag,5,Bottega Veneta,67.64,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1063,G2IL-00067-006,Bottega Veneta  32 Cord Statement Outerwear Bag,2,Bottega Veneta,219.56,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1064,G2IL-00067-007,Bottega Veneta  32 Cord Punk Bag,7,Bottega Veneta,93.49,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1065,G2IL-00067-008,Bottega Veneta  32 Cord Party Bag,10,Bottega Veneta,250.15,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1066,G2IL-00067-009,Bottega Veneta  32 Cord Breathable Bag,4,Bottega Veneta,282.96,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1067,G2IL-00067-010,Bottega Veneta  32 Cord Tailored Casual Bag,9,Bottega Veneta,351.8,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1068,G2IL-00067-011,Bottega Veneta  39 Cord Statement Outerwear Bag,1,Bottega Veneta,446.01,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1069,G2IL-00067-012,Bottega Veneta  39 Cord Punk Bag,6,Bottega Veneta,71.84,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1070,G2IL-00067-013,Bottega Veneta  39 Cord Party Bag,8,Bottega Veneta,384.71,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1071,G2IL-00067-014,Bottega Veneta  39 Cord Breathable Bag,5,Bottega Veneta,118.93,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1072,G2IL-00067-015,Bottega Veneta  39 Cord Tailored Casual Bag,8,Bottega Veneta,324.22,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1073,G2IL-00068,Puma  38 Jersey Cotton style Bag,9,Puma,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
1074,G2IL-00068-001,Puma  38 Jersey Cotton style Bag,8,Puma,82.37,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1075,G2IL-00068-002,Puma  38 Jersey Heritage Bag,1,Puma,263.0,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1076,G2IL-00068-003,Puma  38 Jersey Urban Bag,1,Puma,21.14,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1077,G2IL-00068-004,Puma  38 Jersey Vintage Bag,3,Puma,52.48,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1078,G2IL-00068-005,Puma  38 Jersey Tailored Casual Bag,2,Puma,342.45,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1079,G2IL-00068-006,Puma  46 Jersey Cotton style Bag,8,Puma,302.2,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1080,G2IL-00068-007,Puma  46 Jersey Heritage Bag,5,Puma,196.75,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1081,G2IL-00068-008,Puma  46 Jersey Urban Bag,1,Puma,456.56,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1082,G2IL-00068-009,Puma  46 Jersey Vintage Bag,4,Puma,401.86,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1083,G2IL-00068-010,Puma  46 Jersey Tailored Casual Bag,6,Puma,290.9,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1084,G2IL-00068-011,Puma  47 Jersey Cotton style Bag,4,Puma,451.37,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1085,G2IL-00068-012,Puma  47 Jersey Heritage Bag,6,Puma,329.19,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1086,G2IL-00068-013,Puma  47 Jersey Urban Bag,7,Puma,469.63,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1087,G2IL-00068-014,Puma  47 Jersey Vintage Bag,4,Puma,440.58,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1088,G2IL-00068-015,Puma  47 Jersey Tailored Casual Bag,8,Puma,422.57,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1089,G2IL-00069,Michael Kors Men's 59 Chambray Denim Effortless Bag,5,Michael Kors,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
1090,G2IL-00069-001,Michael Kors Men's 59 Chambray Denim Effortless Bag,10,Michael Kors,64.21,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1091,G2IL-00069-002,Michael Kors Men's 59 Chambray Denim Teen Bag,4,Michael Kors,259.88,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1092,G2IL-00069-003,Michael Kors Men's 59 Chambray Denim Workwear Bag,5,Michael Kors,268.15,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1093,G2IL-00069-004,Michael Kors Men's 59 Chambray Denim Festival Bag,3,Michael Kors,490.94,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1094,G2IL-00069-005,Michael Kors Men's 59 Chambray Denim Meeting-ready Bag,9,Michael Kors,405.1,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1095,G2IL-00069-006,Michael Kors Men's 25 Chambray Denim Effortless Bag,8,Michael Kors,150.49,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1096,G2IL-00069-007,Michael Kors Men's 25 Chambray Denim Teen Bag,8,Michael Kors,254.64,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1097,G2IL-00069-008,Michael Kors Men's 25 Chambray Denim Workwear Bag,4,Michael Kors,465.49,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1098,G2IL-00069-009,Michael Kors Men's 25 Chambray Denim Festival Bag,8,Michael Kors,334.59,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1099,G2IL-00069-010,Michael Kors Men's 25 Chambray Denim Meeting-ready Bag,2,Michael Kors,484.08,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1100,G2IL-00069-011,Michael Kors Men's 26 Chambray Denim Effortless Bag,9,Michael Kors,447.76,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1101,G2IL-00069-012,Michael Kors Men's 26 Chambray Denim Teen Bag,3,Michael Kors,352.19,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1102,G2IL-00069-013,Michael Kors Men's 26 Chambray Denim Workwear Bag,7,Michael Kors,322.97,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1103,G2IL-00069-014,Michael Kors Men's 26 Chambray Denim Festival Bag,9,Michael Kors,141.69,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
