id,product_id,warehouse_id,warehouse_name,stock_status,stock_quantity
3345,1556,3,West Coast Distribution Center,In Stock,414
3346,1557,2,East Coast Distribution Center,Low Stock,4
3347,1557,1,Main Warehouse,Out of Stock,0
3348,1557,3,West Coast Distribution Center,Out of Stock,0
3349,1558,2,East Coast Distribution Center,Low Stock,1
3350,1558,1,Main Warehouse,Out of Stock,0
3351,1559,2,East Coast Distribution Center,Out of Stock,0
3352,1560,1,Main Warehouse,In Stock,510
3353,1561,3,West Coast Distribution Center,Out of Stock,0
3354,1561,1,Main Warehouse,In Stock,110
3355,1562,2,East Coast Distribution Center,Out of Stock,0
3356,1562,1,Main Warehouse,Low Stock,8
3357,1562,3,West Coast Distribution Center,Out of Stock,0
3358,1563,1,Main Warehouse,In Stock,821
3359,1563,2,East Coast Distribution Center,In Stock,281
3360,1564,1,Main Warehouse,In Stock,85
3361,1564,3,West Coast Distribution Center,Low Stock,8
3362,1564,2,East Coast Distribution Center,Out of Stock,0
3363,1565,1,Main Warehouse,Out of Stock,0
3364,1566,3,West Coast Distribution Center,Out of Stock,0
3365,1567,3,West Coast Distribution Center,Out of Stock,0
3366,1568,3,West Coast Distribution Center,In Stock,566
3367,1568,2,East Coast Distribution Center,Out of Stock,0
3368,1568,1,Main Warehouse,Low Stock,3
3369,1569,3,West Coast Distribution Center,Low Stock,10
3370,1570,3,West Coast Distribution Center,Low Stock,5
3371,1570,1,Main Warehouse,Out of Stock,0
3372,1570,2,East Coast Distribution Center,In Stock,220
3373,1571,2,East Coast Distribution Center,In Stock,984
3374,1571,1,Main Warehouse,In Stock,427
3375,1572,2,East Coast Distribution Center,Out of Stock,0
3376,1572,3,West Coast Distribution Center,Low Stock,9
3377,1572,1,Main Warehouse,In Stock,816
3378,1573,3,West Coast Distribution Center,Out of Stock,0
3379,1573,1,Main Warehouse,Low Stock,9
3380,1574,1,Main Warehouse,Low Stock,10
3381,1574,3,West Coast Distribution Center,In Stock,462
3382,1574,2,East Coast Distribution Center,In Stock,771
3383,1575,1,Main Warehouse,Low Stock,4
3384,1576,2,East Coast Distribution Center,Low Stock,8
3385,1576,1,Main Warehouse,Low Stock,4
3386,1577,1,Main Warehouse,Out of Stock,0
3387,1578,2,East Coast Distribution Center,In Stock,892
3388,1578,3,West Coast Distribution Center,Out of Stock,0
3389,1579,2,East Coast Distribution Center,In Stock,385
3390,1579,1,Main Warehouse,Low Stock,7
3391,1579,3,West Coast Distribution Center,Out of Stock,0
3392,1580,2,East Coast Distribution Center,In Stock,816
3393,1581,3,West Coast Distribution Center,Low Stock,1
3394,1582,1,Main Warehouse,In Stock,896
3395,1582,2,East Coast Distribution Center,Low Stock,3
3396,1583,3,West Coast Distribution Center,Out of Stock,0
3397,1584,3,West Coast Distribution Center,In Stock,225
3398,1585,3,West Coast Distribution Center,Low Stock,5
3399,1585,1,Main Warehouse,In Stock,427
3400,1586,2,East Coast Distribution Center,In Stock,239
3401,1587,2,East Coast Distribution Center,In Stock,119
3402,1587,1,Main Warehouse,In Stock,620
3403,1587,3,West Coast Distribution Center,Out of Stock,0
3404,1588,1,Main Warehouse,Out of Stock,0
3405,1588,3,West Coast Distribution Center,Low Stock,9
3406,1588,2,East Coast Distribution Center,Out of Stock,0
3407,1589,3,West Coast Distribution Center,Low Stock,10
3408,1589,2,East Coast Distribution Center,Out of Stock,0
3409,1590,1,Main Warehouse,Low Stock,6
3410,1591,1,Main Warehouse,In Stock,258
3411,1591,2,East Coast Distribution Center,Out of Stock,0
3412,1592,1,Main Warehouse,Low Stock,5
3413,1593,1,Main Warehouse,In Stock,577
3414,1594,2,East Coast Distribution Center,Out of Stock,0
3415,1594,3,West Coast Distribution Center,Out of Stock,0
3416,1595,3,West Coast Distribution Center,In Stock,367
3417,1596,1,Main Warehouse,Out of Stock,0
3418,1596,2,East Coast Distribution Center,Out of Stock,0
3419,1596,3,West Coast Distribution Center,Low Stock,4
3420,1597,1,Main Warehouse,Low Stock,9
3421,1597,2,East Coast Distribution Center,Low Stock,4
3422,1597,3,West Coast Distribution Center,In Stock,389
3423,1598,1,Main Warehouse,Out of Stock,0
3424,1599,3,West Coast Distribution Center,Out of Stock,0
3425,1600,3,West Coast Distribution Center,Low Stock,4
3426,1600,1,Main Warehouse,Low Stock,6
