sku,name,brand,price,visibility,status,type,parent_sku
G2IL-00085-011,Forever 21 Kid's 53 Polyfill / Polyester Filling Traditional Bag,Forever 21,336.23,0,1,simple,G2IL-00085
G2IL-00085-012,Forever 21 Kid's 53 Polyfill / Polyester Filling Gym Bag,Forever 21,332.37,0,1,simple,G2IL-00085
G2IL-00085-013,Forever 21 Kid's 53 Polyfill / Polyester Filling Sari-style Bag,Forever 21,171.38,0,1,simple,G2IL-00085
G2IL-00085-014,Forever 21 Kid's 53 Polyfill / Polyester Filling Swimwear Bag,Forever 21,375.36,0,1,simple,G2IL-00085
G2IL-00085-015,Forever 21 Kid's 53 Polyfill / Polyester Filling Monochrome Bag,Forever 21,208.3,0,1,simple,G2IL-00085
G2IL-00086,Cartier Men's 44 Corduroy Gala Bag,Cartier,,1,1,configurable,
G2IL-00086-001,Cartier Men's 44 Corduroy Gala Bag,Cartier,358.26,0,1,simple,G2IL-00086
G2IL-00086-002,Cartier Men's 44 Corduroy Modern Bag,Cartier,258.1,0,1,simple,G2IL-00086
G2IL-00086-003,Cartier Men's 44 Corduroy Classic Bag,Cartier,394.64,0,1,simple,G2IL-00086
G2IL-00086-004,Cartier Men's 44 Corduroy Urban Bag,Cartier,404.12,0,1,simple,G2IL-00086
G2IL-00086-005,Cartier Men's 44 Corduroy Rock Bag,Cartier,340.34,0,1,simple,G2IL-00086
G2IL-00086-006,Cartier Men's 30 Corduroy Gala Bag,Cartier,493.65,0,1,simple,G2IL-00086
G2IL-00086-007,Cartier Men's 30 Corduroy Modern Bag,Cartier,116.96,0,1,simple,G2IL-00086
G2IL-00086-008,Cartier Men's 30 Corduroy Classic Bag,Cartier,154.08,0,1,simple,G2IL-00086
G2IL-00086-009,Cartier Men's 30 Corduroy Urban Bag,Cartier,141.01,0,1,simple,G2IL-00086
G2IL-00086-010,Cartier Men's 30 Corduroy Rock Bag,Cartier,372.32,0,1,simple,G2IL-00086
G2IL-00086-011,Cartier Men's 36 Corduroy Gala Bag,Cartier,363.72,0,1,simple,G2IL-00086
G2IL-00086-012,Cartier Men's 36 Corduroy Modern Bag,Cartier,349.64,0,1,simple,G2IL-00086
G2IL-00086-013,Cartier Men's 36 Corduroy Classic Bag,Cartier,361.7,0,1,simple,G2IL-00086
G2IL-00086-014,Cartier Men's 36 Corduroy Urban Bag,Cartier,230.64,0,1,simple,G2IL-00086
G2IL-00086-015,Cartier Men's 36 Corduroy Rock Bag,Cartier,476.55,0,1,simple,G2IL-00086
G2IL-00087,Prada  45 Cashmere Statement Outerwear Bag,Prada,,1,1,configurable,
G2IL-00087-001,Prada  45 Cashmere Statement Outerwear Bag,Prada,247.98,0,1,simple,G2IL-00087
G2IL-00087-002,Prada  45 Cashmere Outerwear Bag,Prada,323.03,0,1,simple,G2IL-00087
G2IL-00087-003,Prada  45 Cashmere Fitness Bag,Prada,391.61,0,1,simple,G2IL-00087
G2IL-00087-004,Prada  45 Cashmere Sari-style Bag,Prada,203.7,0,1,simple,G2IL-00087
G2IL-00087-005,Prada  45 Cashmere Business Casual Bag,Prada,333.28,0,1,simple,G2IL-00087
G2IL-00087-006,Prada  55 Cashmere Statement Outerwear Bag,Prada,393.75,0,1,simple,G2IL-00087
G2IL-00087-007,Prada  55 Cashmere Outerwear Bag,Prada,289.22,0,1,simple,G2IL-00087
G2IL-00087-008,Prada  55 Cashmere Fitness Bag,Prada,393.73,0,1,simple,G2IL-00087
G2IL-00087-009,Prada  55 Cashmere Sari-style Bag,Prada,67.11,0,1,simple,G2IL-00087
G2IL-00087-010,Prada  55 Cashmere Business Casual Bag,Prada,453.78,0,1,simple,G2IL-00087
G2IL-00087-011,Prada  34 Cashmere Statement Outerwear Bag,Prada,66.31,0,1,simple,G2IL-00087
G2IL-00087-012,Prada  34 Cashmere Outerwear Bag,Prada,22.0,0,1,simple,G2IL-00087
G2IL-00087-013,Prada  34 Cashmere Fitness Bag,Prada,282.17,0,1,simple,G2IL-00087
G2IL-00087-014,Prada  34 Cashmere Sari-style Bag,Prada,95.31,0,1,simple,G2IL-00087
G2IL-00087-015,Prada  34 Cashmere Business Casual Bag,Prada,49.41,0,1,simple,G2IL-00087
G2IL-00088,Furla  38 Elastane Slim-fit Bag,Furla,,1,1,configurable,
G2IL-00088-001,Furla  38 Elastane Slim-fit Bag,Furla,166.86,0,1,simple,G2IL-00088
G2IL-00088-002,Furla  38 Elastane Retro 70s Bag,Furla,74.3,0,1,simple,G2IL-00088
G2IL-00088-003,Furla  38 Elastane Party Bag,Furla,77.72,0,1,simple,G2IL-00088
G2IL-00088-004,Furla  38 Elastane Bohemian Bag,Furla,260.96,0,1,simple,G2IL-00088
G2IL-00088-005,Furla  38 Elastane Urban Bag,Furla,28.77,0,1,simple,G2IL-00088
G2IL-00088-006,Furla  56 Elastane Slim-fit Bag,Furla,323.17,0,1,simple,G2IL-00088
G2IL-00088-007,Furla  56 Elastane Retro 70s Bag,Furla,26.5,0,1,simple,G2IL-00088
G2IL-00088-008,Furla  56 Elastane Party Bag,Furla,103.39,0,1,simple,G2IL-00088
G2IL-00088-009,Furla  56 Elastane Bohemian Bag,Furla,107.75,0,1,simple,G2IL-00088
G2IL-00088-010,Furla  56 Elastane Urban Bag,Furla,177.78,0,1,simple,G2IL-00088
G2IL-00088-011,Furla  42 Elastane Slim-fit Bag,Furla,417.93,0,1,simple,G2IL-00088
G2IL-00088-012,Furla  42 Elastane Retro 70s Bag,Furla,70.43,0,1,simple,G2IL-00088
G2IL-00088-013,Furla  42 Elastane Party Bag,Furla,414.51,0,1,simple,G2IL-00088
G2IL-00088-014,Furla  42 Elastane Bohemian Bag,Furla,457.62,0,1,simple,G2IL-00088
G2IL-00088-015,Furla  42 Elastane Urban Bag,Furla,468.08,0,1,simple,G2IL-00088
G2IL-00089,Burberry Kid's 53 Denim Stretch Classic Bag,Burberry,,1,1,configurable,
G2IL-00089-001,Burberry Kid's 53 Denim Stretch Classic Bag,Burberry,155.48,0,1,simple,G2IL-00089
G2IL-00089-002,Burberry Kid's 53 Denim Stretch Contemporary Bag,Burberry,153.75,0,1,simple,G2IL-00089
G2IL-00089-003,Burberry Kid's 53 Denim Stretch Meeting-ready Bag,Burberry,453.37,0,1,simple,G2IL-00089
G2IL-00089-004,Burberry Kid's 53 Denim Stretch Sport Bag,Burberry,259.72,0,1,simple,G2IL-00089
G2IL-00089-005,Burberry Kid's 53 Denim Stretch Layering Style Bag,Burberry,21.34,0,1,simple,G2IL-00089
G2IL-00089-006,Burberry Kid's 35 Denim Stretch Classic Bag,Burberry,438.73,0,1,simple,G2IL-00089
G2IL-00089-007,Burberry Kid's 35 Denim Stretch Contemporary Bag,Burberry,495.06,0,1,simple,G2IL-00089
G2IL-00089-008,Burberry Kid's 35 Denim Stretch Meeting-ready Bag,Burberry,149.19,0,1,simple,G2IL-00089
G2IL-00089-009,Burberry Kid's 35 Denim Stretch Sport Bag,Burberry,459.13,0,1,simple,G2IL-00089
G2IL-00089-010,Burberry Kid's 35 Denim Stretch Layering Style Bag,Burberry,432.56,0,1,simple,G2IL-00089
G2IL-00089-011,Burberry Kid's 33 Denim Stretch Classic Bag,Burberry,209.0,0,1,simple,G2IL-00089
G2IL-00089-012,Burberry Kid's 33 Denim Stretch Contemporary Bag,Burberry,464.48,0,1,simple,G2IL-00089
G2IL-00089-013,Burberry Kid's 33 Denim Stretch Meeting-ready Bag,Burberry,486.34,0,1,simple,G2IL-00089
G2IL-00089-014,Burberry Kid's 33 Denim Stretch Sport Bag,Burberry,29.63,0,1,simple,G2IL-00089
G2IL-00089-015,Burberry Kid's 33 Denim Stretch Layering Style Bag,Burberry,173.46,0,1,simple,G2IL-00089
G2IL-00090,Urban Outfitters Men's 34 Viscose Lightweight Bag,Urban Outfitters,,1,1,configurable,
G2IL-00090-001,Urban Outfitters Men's 34 Viscose Lightweight Bag,Urban Outfitters,35.01,0,1,simple,G2IL-00090
G2IL-00090-002,Urban Outfitters Men's 34 Viscose Cute Bag,Urban Outfitters,358.62,0,1,simple,G2IL-00090
G2IL-00090-003,Urban Outfitters Men's 34 Viscose Evening Wear Bag,Urban Outfitters,387.59,0,1,simple,G2IL-00090
G2IL-00090-004,Urban Outfitters Men's 34 Viscose Contemporary Bag,Urban Outfitters,403.63,0,1,simple,G2IL-00090
G2IL-00090-005,Urban Outfitters Men's 34 Viscose Sleepwear Bag,Urban Outfitters,202.76,0,1,simple,G2IL-00090
G2IL-00090-006,Urban Outfitters Men's 37 Viscose Lightweight Bag,Urban Outfitters,450.58,0,1,simple,G2IL-00090
G2IL-00090-007,Urban Outfitters Men's 37 Viscose Cute Bag,Urban Outfitters,387.44,0,1,simple,G2IL-00090
G2IL-00090-008,Urban Outfitters Men's 37 Viscose Evening Wear Bag,Urban Outfitters,448.43,0,1,simple,G2IL-00090
G2IL-00090-009,Urban Outfitters Men's 37 Viscose Contemporary Bag,Urban Outfitters,251.91,0,1,simple,G2IL-00090
G2IL-00090-010,Urban Outfitters Men's 37 Viscose Sleepwear Bag,Urban Outfitters,404.42,0,1,simple,G2IL-00090
G2IL-00090-011,Urban Outfitters Men's 41 Viscose Lightweight Bag,Urban Outfitters,257.6,0,1,simple,G2IL-00090
G2IL-00090-012,Urban Outfitters Men's 41 Viscose Cute Bag,Urban Outfitters,217.3,0,1,simple,G2IL-00090
G2IL-00090-013,Urban Outfitters Men's 41 Viscose Evening Wear Bag,Urban Outfitters,189.77,0,1,simple,G2IL-00090
G2IL-00090-014,Urban Outfitters Men's 41 Viscose Contemporary Bag,Urban Outfitters,24.77,0,1,simple,G2IL-00090
G2IL-00090-015,Urban Outfitters Men's 41 Viscose Sleepwear Bag,Urban Outfitters,410.49,0,1,simple,G2IL-00090
G2IL-00091,The North Face Women's 45 Denim Stretch Festival Bag,The North Face,,1,1,configurable,
G2IL-00091-001,The North Face Women's 45 Denim Stretch Festival Bag,The North Face,182.13,0,1,simple,G2IL-00091
G2IL-00091-002,The North Face Women's 45 Denim Stretch Teen Bag,The North Face,333.15,0,1,simple,G2IL-00091
G2IL-00091-003,The North Face Women's 45 Denim Stretch Running Bag,The North Face,261.15,0,1,simple,G2IL-00091
G2IL-00091-004,The North Face Women's 45 Denim Stretch Fitness Bag,The North Face,12.52,0,1,simple,G2IL-00091
G2IL-00091-005,The North Face Women's 45 Denim Stretch Clean Bag,The North Face,431.94,0,1,simple,G2IL-00091
G2IL-00091-006,The North Face Women's 53 Denim Stretch Festival Bag,The North Face,156.55,0,1,simple,G2IL-00091
G2IL-00091-007,The North Face Women's 53 Denim Stretch Teen Bag,The North Face,132.55,0,1,simple,G2IL-00091
G2IL-00091-008,The North Face Women's 53 Denim Stretch Running Bag,The North Face,472.46,0,1,simple,G2IL-00091
G2IL-00091-009,The North Face Women's 53 Denim Stretch Fitness Bag,The North Face,40.05,0,1,simple,G2IL-00091
G2IL-00091-010,The North Face Women's 53 Denim Stretch Clean Bag,The North Face,90.8,0,1,simple,G2IL-00091
G2IL-00091-011,The North Face Women's 30 Denim Stretch Festival Bag,The North Face,388.45,0,1,simple,G2IL-00091
G2IL-00091-012,The North Face Women's 30 Denim Stretch Teen Bag,The North Face,89.69,0,1,simple,G2IL-00091
G2IL-00091-013,The North Face Women's 30 Denim Stretch Running Bag,The North Face,429.71,0,1,simple,G2IL-00091
G2IL-00091-014,The North Face Women's 30 Denim Stretch Fitness Bag,The North Face,242.48,0,1,simple,G2IL-00091
G2IL-00091-015,The North Face Women's 30 Denim Stretch Clean Bag,The North Face,353.2,0,1,simple,G2IL-00091
G2IL-00092,Dolce & Gabbana Unisex 46 Corduroy Sport Bag,Dolce & Gabbana,,1,1,configurable,
G2IL-00092-001,Dolce & Gabbana Unisex 46 Corduroy Sport Bag,Dolce & Gabbana,392.48,0,1,simple,G2IL-00092
G2IL-00092-002,Dolce & Gabbana Unisex 46 Corduroy Cotton style Bag,Dolce & Gabbana,354.29,0,1,simple,G2IL-00092
G2IL-00092-003,Dolce & Gabbana Unisex 46 Corduroy Retro 50s Bag,Dolce & Gabbana,394.3,0,1,simple,G2IL-00092
G2IL-00092-004,Dolce & Gabbana Unisex 46 Corduroy Beachwear Bag,Dolce & Gabbana,388.27,0,1,simple,G2IL-00092
G2IL-00092-005,Dolce & Gabbana Unisex 46 Corduroy Gym Bag,Dolce & Gabbana,237.57,0,1,simple,G2IL-00092
G2IL-00092-006,Dolce & Gabbana Unisex 57 Corduroy Sport Bag,Dolce & Gabbana,486.66,0,1,simple,G2IL-00092
G2IL-00092-007,Dolce & Gabbana Unisex 57 Corduroy Cotton style Bag,Dolce & Gabbana,35.62,0,1,simple,G2IL-00092
G2IL-00092-008,Dolce & Gabbana Unisex 57 Corduroy Retro 50s Bag,Dolce & Gabbana,261.51,0,1,simple,G2IL-00092
G2IL-00092-009,Dolce & Gabbana Unisex 57 Corduroy Beachwear Bag,Dolce & Gabbana,334.13,0,1,simple,G2IL-00092
G2IL-00092-010,Dolce & Gabbana Unisex 57 Corduroy Gym Bag,Dolce & Gabbana,268.93,0,1,simple,G2IL-00092
G2IL-00092-011,Dolce & Gabbana Unisex 55 Corduroy Sport Bag,Dolce & Gabbana,330.31,0,1,simple,G2IL-00092
G2IL-00092-012,Dolce & Gabbana Unisex 55 Corduroy Cotton style Bag,Dolce & Gabbana,430.82,0,1,simple,G2IL-00092
G2IL-00092-013,Dolce & Gabbana Unisex 55 Corduroy Retro 50s Bag,Dolce & Gabbana,37.96,0,1,simple,G2IL-00092
G2IL-00092-014,Dolce & Gabbana Unisex 55 Corduroy Beachwear Bag,Dolce & Gabbana,413.67,0,1,simple,G2IL-00092
G2IL-00092-015,Dolce & Gabbana Unisex 55 Corduroy Gym Bag,Dolce & Gabbana,395.8,0,1,simple,G2IL-00092
G2IL-00093,Forever 21  39 Canvas Cotton Cashmere Bag,Forever 21,,1,1,configurable,
G2IL-00093-001,Forever 21  39 Canvas Cotton Cashmere Bag,Forever 21,295.42,0,1,simple,G2IL-00093
G2IL-00093-002,Forever 21  39 Canvas Cotton Statement Bag,Forever 21,228.17,0,1,simple,G2IL-00093
G2IL-00093-003,Forever 21  39 Canvas Cotton Wool Bag,Forever 21,75.39,0,1,simple,G2IL-00093
G2IL-00093-004,Forever 21  39 Canvas Cotton Yoga Bag,Forever 21,77.73,0,1,simple,G2IL-00093
G2IL-00093-005,Forever 21  39 Canvas Cotton Statement Outerwear Bag,Forever 21,198.3,0,1,simple,G2IL-00093
G2IL-00093-006,Forever 21  35 Canvas Cotton Cashmere Bag,Forever 21,10.65,0,1,simple,G2IL-00093
G2IL-00093-007,Forever 21  35 Canvas Cotton Statement Bag,Forever 21,406.88,0,1,simple,G2IL-00093
G2IL-00093-008,Forever 21  35 Canvas Cotton Wool Bag,Forever 21,444.3,0,1,simple,G2IL-00093
G2IL-00093-009,Forever 21  35 Canvas Cotton Yoga Bag,Forever 21,258.63,0,1,simple,G2IL-00093
G2IL-00093-010,Forever 21  35 Canvas Cotton Statement Outerwear Bag,Forever 21,132.53,0,1,simple,G2IL-00093
G2IL-00093-011,Forever 21  49 Canvas Cotton Cashmere Bag,Forever 21,149.45,0,1,simple,G2IL-00093
G2IL-00093-012,Forever 21  49 Canvas Cotton Statement Bag,Forever 21,364.48,0,1,simple,G2IL-00093
G2IL-00093-013,Forever 21  49 Canvas Cotton Wool Bag,Forever 21,243.25,0,1,simple,G2IL-00093
G2IL-00093-014,Forever 21  49 Canvas Cotton Yoga Bag,Forever 21,386.93,0,1,simple,G2IL-00093
G2IL-00093-015,Forever 21  49 Canvas Cotton Statement Outerwear Bag,Forever 21,245.82,0,1,simple,G2IL-00093
G2IL-00094,Puma Women's 50 Spandex Casual Bag,Puma,,1,1,configurable,
G2IL-00094-001,Puma Women's 50 Spandex Casual Bag,Puma,112.98,0,1,simple,G2IL-00094
G2IL-00094-002,Puma Women's 50 Spandex Classic Bag,Puma,469.01,0,1,simple,G2IL-00094
G2IL-00094-003,Puma Women's 50 Spandex Casual Chic Bag,Puma,154.48,0,1,simple,G2IL-00094
G2IL-00094-004,Puma Women's 50 Spandex Minimalist Bag,Puma,130.22,0,1,simple,G2IL-00094
G2IL-00094-005,Puma Women's 50 Spandex Retro 50s Bag,Puma,459.74,0,1,simple,G2IL-00094
G2IL-00094-006,Puma Women's 42 Spandex Casual Bag,Puma,308.65,0,1,simple,G2IL-00094
G2IL-00094-007,Puma Women's 42 Spandex Classic Bag,Puma,442.57,0,1,simple,G2IL-00094
G2IL-00094-008,Puma Women's 42 Spandex Casual Chic Bag,Puma,243.29,0,1,simple,G2IL-00094
G2IL-00094-009,Puma Women's 42 Spandex Minimalist Bag,Puma,86.79,0,1,simple,G2IL-00094
G2IL-00094-010,Puma Women's 42 Spandex Retro 50s Bag,Puma,99.39,0,1,simple,G2IL-00094
G2IL-00094-011,Puma Women's 44 Spandex Casual Bag,Puma,44.18,0,1,simple,G2IL-00094
G2IL-00094-012,Puma Women's 44 Spandex Classic Bag,Puma,225.74,0,1,simple,G2IL-00094
G2IL-00094-013,Puma Women's 44 Spandex Casual Chic Bag,Puma,349.6,0,1,simple,G2IL-00094
G2IL-00094-014,Puma Women's 44 Spandex Minimalist Bag,Puma,263.75,0,1,simple,G2IL-00094
G2IL-00094-015,Puma Women's 44 Spandex Retro 50s Bag,Puma,151.33,0,1,simple,G2IL-00094
G2IL-00095,Burberry Kid's 52 Herringbone Beachwear Bag,Burberry,,1,1,configurable,
G2IL-00095-001,Burberry Kid's 52 Herringbone Beachwear Bag,Burberry,323.88,0,1,simple,G2IL-00095
G2IL-00095-002,Burberry Kid's 52 Herringbone Swimwear Bag,Burberry,394.18,0,1,simple,G2IL-00095
G2IL-00095-003,Burberry Kid's 52 Herringbone Rainwear Bag,Burberry,121.91,0,1,simple,G2IL-00095
G2IL-00095-004,Burberry Kid's 52 Herringbone Gym Bag,Burberry,109.06,0,1,simple,G2IL-00095
G2IL-00095-005,Burberry Kid's 52 Herringbone School-inspired Bag,Burberry,178.8,0,1,simple,G2IL-00095
G2IL-00095-006,Burberry Kid's 58 Herringbone Beachwear Bag,Burberry,125.65,0,1,simple,G2IL-00095
G2IL-00095-007,Burberry Kid's 58 Herringbone Swimwear Bag,Burberry,289.03,0,1,simple,G2IL-00095
G2IL-00095-008,Burberry Kid's 58 Herringbone Rainwear Bag,Burberry,21.92,0,1,simple,G2IL-00095
G2IL-00095-009,Burberry Kid's 58 Herringbone Gym Bag,Burberry,393.53,0,1,simple,G2IL-00095
G2IL-00095-010,Burberry Kid's 58 Herringbone School-inspired Bag,Burberry,456.64,0,1,simple,G2IL-00095
G2IL-00095-011,Burberry Kid's 51 Herringbone Beachwear Bag,Burberry,328.49,0,1,simple,G2IL-00095
G2IL-00095-012,Burberry Kid's 51 Herringbone Swimwear Bag,Burberry,138.04,0,1,simple,G2IL-00095
G2IL-00095-013,Burberry Kid's 51 Herringbone Rainwear Bag,Burberry,287.39,0,1,simple,G2IL-00095
G2IL-00095-014,Burberry Kid's 51 Herringbone Gym Bag,Burberry,182.98,0,1,simple,G2IL-00095
G2IL-00095-015,Burberry Kid's 51 Herringbone School-inspired Bag,Burberry,11.33,0,1,simple,G2IL-00095
G2IL-00096,Moncler Unisex 32 Plaid / Checked Cute Bag,Moncler,,1,1,configurable,
G2IL-00096-001,Moncler Unisex 32 Plaid / Checked Cute Bag,Moncler,32.3,0,1,simple,G2IL-00096
G2IL-00096-002,Moncler Unisex 32 Plaid / Checked Lightweight Bag,Moncler,176.02,0,1,simple,G2IL-00096
G2IL-00096-003,Moncler Unisex 32 Plaid / Checked Slim-fit Bag,Moncler,348.12,0,1,simple,G2IL-00096
G2IL-00096-004,Moncler Unisex 32 Plaid / Checked Swimwear Bag,Moncler,269.97,0,1,simple,G2IL-00096
G2IL-00096-005,Moncler Unisex 32 Plaid / Checked Contemporary Bag,Moncler,212.76,0,1,simple,G2IL-00096
G2IL-00096-006,Moncler Unisex 31 Plaid / Checked Cute Bag,Moncler,232.03,0,1,simple,G2IL-00096
G2IL-00096-007,Moncler Unisex 31 Plaid / Checked Lightweight Bag,Moncler,419.64,0,1,simple,G2IL-00096
G2IL-00096-008,Moncler Unisex 31 Plaid / Checked Slim-fit Bag,Moncler,342.73,0,1,simple,G2IL-00096
G2IL-00096-009,Moncler Unisex 31 Plaid / Checked Swimwear Bag,Moncler,254.05,0,1,simple,G2IL-00096
G2IL-00096-010,Moncler Unisex 31 Plaid / Checked Contemporary Bag,Moncler,266.6,0,1,simple,G2IL-00096
G2IL-00096-011,Moncler Unisex 56 Plaid / Checked Cute Bag,Moncler,139.62,0,1,simple,G2IL-00096
G2IL-00096-012,Moncler Unisex 56 Plaid / Checked Lightweight Bag,Moncler,475.93,0,1,simple,G2IL-00096
G2IL-00096-013,Moncler Unisex 56 Plaid / Checked Slim-fit Bag,Moncler,33.89,0,1,simple,G2IL-00096
G2IL-00096-014,Moncler Unisex 56 Plaid / Checked Swimwear Bag,Moncler,57.38,0,1,simple,G2IL-00096
G2IL-00096-015,Moncler Unisex 56 Plaid / Checked Contemporary Bag,Moncler,401.98,0,1,simple,G2IL-00096
G2IL-00097,Diesel Men's 53 Ripstop Nylon Athleisure Bag,Diesel,,1,1,configurable,
G2IL-00097-001,Diesel Men's 53 Ripstop Nylon Athleisure Bag,Diesel,201.92,0,1,simple,G2IL-00097
G2IL-00097-002,Diesel Men's 53 Ripstop Nylon Hiking Bag,Diesel,490.01,0,1,simple,G2IL-00097
G2IL-00097-003,Diesel Men's 53 Ripstop Nylon Street Luxury Bag,Diesel,155.17,0,1,simple,G2IL-00097
G2IL-00097-004,Diesel Men's 53 Ripstop Nylon Preppy Bag,Diesel,317.12,0,1,simple,G2IL-00097
G2IL-00097-005,Diesel Men's 53 Ripstop Nylon Contemporary Bag,Diesel,448.56,0,1,simple,G2IL-00097
G2IL-00097-006,Diesel Men's 37 Ripstop Nylon Athleisure Bag,Diesel,414.28,0,1,simple,G2IL-00097
G2IL-00097-007,Diesel Men's 37 Ripstop Nylon Hiking Bag,Diesel,266.98,0,1,simple,G2IL-00097
G2IL-00097-008,Diesel Men's 37 Ripstop Nylon Street Luxury Bag,Diesel,27.67,0,1,simple,G2IL-00097
G2IL-00097-009,Diesel Men's 37 Ripstop Nylon Preppy Bag,Diesel,192.0,0,1,simple,G2IL-00097
G2IL-00097-010,Diesel Men's 37 Ripstop Nylon Contemporary Bag,Diesel,267.55,0,1,simple,G2IL-00097
G2IL-00097-011,Diesel Men's 52 Ripstop Nylon Athleisure Bag,Diesel,91.37,0,1,simple,G2IL-00097
G2IL-00097-012,Diesel Men's 52 Ripstop Nylon Hiking Bag,Diesel,328.66,0,1,simple,G2IL-00097
G2IL-00097-013,Diesel Men's 52 Ripstop Nylon Street Luxury Bag,Diesel,272.77,0,1,simple,G2IL-00097
G2IL-00097-014,Diesel Men's 52 Ripstop Nylon Preppy Bag,Diesel,238.25,0,1,simple,G2IL-00097
G2IL-00097-015,Diesel Men's 52 Ripstop Nylon Contemporary Bag,Diesel,451.5,0,1,simple,G2IL-00097
G2IL-00098,Zara Men's 44 Seersucker Youth Bag,Zara,,1,1,configurable,
G2IL-00098-001,Zara Men's 44 Seersucker Youth Bag,Zara,350.8,0,1,simple,G2IL-00098
G2IL-00098-002,Zara Men's 44 Seersucker Preppy Bag,Zara,64.01,0,1,simple,G2IL-00098
G2IL-00098-003,Zara Men's 44 Seersucker Running Bag,Zara,377.52,0,1,simple,G2IL-00098
G2IL-00098-004,Zara Men's 44 Seersucker Heritage Bag,Zara,370.73,0,1,simple,G2IL-00098
G2IL-00098-005,Zara Men's 44 Seersucker Oversized Bag,Zara,297.55,0,1,simple,G2IL-00098
G2IL-00098-006,Zara Men's 43 Seersucker Youth Bag,Zara,392.68,0,1,simple,G2IL-00098
G2IL-00098-007,Zara Men's 43 Seersucker Preppy Bag,Zara,261.72,0,1,simple,G2IL-00098
G2IL-00098-008,Zara Men's 43 Seersucker Running Bag,Zara,254.97,0,1,simple,G2IL-00098
G2IL-00098-009,Zara Men's 43 Seersucker Heritage Bag,Zara,400.27,0,1,simple,G2IL-00098
G2IL-00098-010,Zara Men's 43 Seersucker Oversized Bag,Zara,112.82,0,1,simple,G2IL-00098
G2IL-00098-011,Zara Men's 26 Seersucker Youth Bag,Zara,200.58,0,1,simple,G2IL-00098
G2IL-00098-012,Zara Men's 26 Seersucker Preppy Bag,Zara,269.83,0,1,simple,G2IL-00098
G2IL-00098-013,Zara Men's 26 Seersucker Running Bag,Zara,170.42,0,1,simple,G2IL-00098
G2IL-00098-014,Zara Men's 26 Seersucker Heritage Bag,Zara,55.57,0,1,simple,G2IL-00098
G2IL-00098-015,Zara Men's 26 Seersucker Oversized Bag,Zara,212.08,0,1,simple,G2IL-00098
G2IL-00099,Dolce & Gabbana Unisex 33 Satin Urban Bag,Dolce & Gabbana,,1,1,configurable,
G2IL-00099-001,Dolce & Gabbana Unisex 33 Satin Urban Bag,Dolce & Gabbana,186.34,0,1,simple,G2IL-00099
G2IL-00099-002,Dolce & Gabbana Unisex 33 Satin Athletic Bag,Dolce & Gabbana,127.12,0,1,simple,G2IL-00099
G2IL-00099-003,Dolce & Gabbana Unisex 33 Satin Office Bag,Dolce & Gabbana,155.17,0,1,simple,G2IL-00099
G2IL-00099-004,Dolce & Gabbana Unisex 33 Satin Rock Bag,Dolce & Gabbana,51.52,0,1,simple,G2IL-00099
G2IL-00099-005,Dolce & Gabbana Unisex 33 Satin Workwear Bag,Dolce & Gabbana,170.63,0,1,simple,G2IL-00099
G2IL-00099-006,Dolce & Gabbana Unisex 36 Satin Urban Bag,Dolce & Gabbana,295.27,0,1,simple,G2IL-00099
G2IL-00099-007,Dolce & Gabbana Unisex 36 Satin Athletic Bag,Dolce & Gabbana,473.38,0,1,simple,G2IL-00099
G2IL-00099-008,Dolce & Gabbana Unisex 36 Satin Office Bag,Dolce & Gabbana,171.42,0,1,simple,G2IL-00099
G2IL-00099-009,Dolce & Gabbana Unisex 36 Satin Rock Bag,Dolce & Gabbana,115.54,0,1,simple,G2IL-00099
G2IL-00099-010,Dolce & Gabbana Unisex 36 Satin Workwear Bag,Dolce & Gabbana,413.74,0,1,simple,G2IL-00099
G2IL-00099-011,Dolce & Gabbana Unisex 44 Satin Urban Bag,Dolce & Gabbana,133.34,0,1,simple,G2IL-00099
G2IL-00099-012,Dolce & Gabbana Unisex 44 Satin Athletic Bag,Dolce & Gabbana,285.27,0,1,simple,G2IL-00099
G2IL-00099-013,Dolce & Gabbana Unisex 44 Satin Office Bag,Dolce & Gabbana,159.65,0,1,simple,G2IL-00099
G2IL-00099-014,Dolce & Gabbana Unisex 44 Satin Rock Bag,Dolce & Gabbana,379.96,0,1,simple,G2IL-00099
G2IL-00099-015,Dolce & Gabbana Unisex 44 Satin Workwear Bag,Dolce & Gabbana,419.74,0,1,simple,G2IL-00099
G2IL-00100,Saint Laurent Men's 41 Velvet Contemporary Bag,Saint Laurent,,1,1,configurable,
G2IL-00100-001,Saint Laurent Men's 41 Velvet Contemporary Bag,Saint Laurent,48.36,0,1,simple,G2IL-00100
G2IL-00100-002,Saint Laurent Men's 41 Velvet Ethnic Bag,Saint Laurent,69.99,0,1,simple,G2IL-00100
G2IL-00100-003,Saint Laurent Men's 41 Velvet Coat-focused Bag,Saint Laurent,130.92,0,1,simple,G2IL-00100
G2IL-00100-004,Saint Laurent Men's 41 Velvet Athletic Bag,Saint Laurent,117.27,0,1,simple,G2IL-00100
G2IL-00100-005,Saint Laurent Men's 41 Velvet Swimwear Bag,Saint Laurent,364.29,0,1,simple,G2IL-00100
G2IL-00100-006,Saint Laurent Men's 55 Velvet Contemporary Bag,Saint Laurent,443.19,0,1,simple,G2IL-00100
